ra,dec,redshift,brightness,LR,gal_id,cluster_id
150.72888896,2.26682625,0.9866,-20.09,28.9,636903.0,2.0
150.73383354,2.25432924,0.9872,-21.61,29.57,629281.0,2.0
150.67112136,2.15886177,0.9888,-19.78,28.65,564074.0,2.0
150.68121262,2.21702308,0.9906,-20.07,28.93,603149.0,2.0
150.69465325,2.20505328,0.9899,-19.76,28.41,594894.0,2.0
150.7512023,2.21319958,0.9893,-20.24,28.76,600792.0,2.0
150.67597217,2.26049151,0.9901,-21.72,29.52,633718.0,2.0
150.68563553,2.25373989,0.9898,-20.1,28.98,628240.0,2.0
150.7019656,2.28364674,0.9907,-19.55,28.54,647901.0,2.0
150.72543921,2.21036815,0.9933,-20.99,29.21,598825.0,2.0
150.72778619,2.17312223,0.9932,-19.64,29.07,573729.0,2.0
150.73083989,2.1695013,0.9933,-20.47,29.26,571460.0,2.0
150.74911732,2.21191828,0.9932,-19.91,28.49,599975.0,2.0
150.631409,2.27886224,0.9926,-19.83,28.8,645094.0,2.0
150.67786025,2.23515673,0.9923,-19.93,28.63,615781.0,2.0
150.73046716,2.21959476,0.9924,-20.19,28.86,605264.0,2.0
150.74462359,2.20700466,0.994,-21.52,29.32,597008.0,2.0
150.47615201,1.91510875,0.9719,-21.99,29.89,409827.0,3.0
150.4619972,1.92524446,0.9701,-20.89,29.02,415898.0,3.0
150.47956334,1.95584187,0.9712,-22.5,29.62,435515.0,3.0
150.44955585,1.91887966,0.9751,-20.27,28.94,411797.0,3.0
150.45857513,1.95430159,0.9749,-19.69,28.96,433640.0,3.0
150.43181557,2.00067442,0.975,-22.98,29.56,463176.0,3.0
150.47644918,1.9571854,0.9733,-19.57,28.46,435091.0,3.0
150.51080953,1.97006049,0.9753,-21.81,29.73,443874.0,3.0
150.51077923,1.98528621,0.9731,-21.36,29.25,453014.0,3.0
150.39929161,1.93985516,0.9766,-20.16,28.65,424838.0,3.0
150.42804728,1.96467079,0.9767,-20.3,29.39,440000.0,3.0
150.48160508,1.91566533,0.9771,-20.55,29.5,409426.0,3.0
150.472174,1.94093252,0.9765,-21.63,29.65,425699.0,3.0
150.50941426,1.94749501,0.976,-22.63,29.67,430936.0,3.0
150.45285535,1.92142978,0.9787,-19.84,28.57,412920.0,3.0
150.44196104,1.95906614,0.9787,-19.71,28.55,436599.0,3.0
150.45697914,1.9238906,0.9821,-22.46,30.17,415779.0,3.0
150.40258235,1.93762166,0.9817,-20.04,28.11,422752.0,3.0
150.51352677,1.90646425,0.9819,-22.48,29.59,402617.0,3.0
150.50085773,1.9109117,0.9825,-20.55,29.65,405885.0,3.0
150.46863419,1.9368,0.9814,-23.06,29.84,424484.0,3.0
150.53208971,1.95333365,0.9817,-21.05,29.48,432791.0,3.0
150.40231397,1.94197471,0.9839,-22.25,29.8,426690.0,3.0
150.42963049,1.98779662,0.9848,-20.98,29.0,454515.0,3.0
150.52083099,1.9177168,0.9838,-21.48,29.29,411851.0,3.0
150.50749684,1.93111802,0.9845,-19.53,28.67,419177.0,3.0
150.46454921,1.93268585,0.9841,-21.32,29.16,420522.0,3.0
150.5205232,1.94667656,0.9836,-20.08,28.95,429350.0,3.0
150.4781817,1.94807951,0.9836,-20.72,29.14,429958.0,3.0
150.4749534,1.95488158,0.9847,-20.01,28.65,433986.0,3.0
150.53300701,1.95671865,0.9848,-19.77,28.86,434963.0,3.0
150.47724107,1.96966347,0.9837,-21.84,29.35,444316.0,3.0
150.40605964,1.94269882,0.9872,-22.37,29.96,427473.0,3.0
150.5290816,1.92875247,0.9869,-19.53,28.53,417581.0,3.0
150.44094305,1.91245411,0.9913,-19.91,28.86,407731.0,3.0
150.44960427,1.98714958,0.9902,-20.58,28.86,454369.0,3.0
150.46611796,1.94749237,0.9893,-21.12,29.07,429508.0,3.0
150.44486021,1.93487025,0.9927,-19.64,28.44,421890.0,3.0
150.43611759,1.95720078,0.9935,-21.35,29.42,436928.0,3.0
150.43629112,1.97128969,0.9943,-19.79,28.56,444140.0,3.0
150.42099489,1.9716973,0.9925,-20.32,28.88,444779.0,3.0
150.40524326,1.9155452,0.9944,-21.22,29.5,409696.0,3.0
150.41452025,2.51606104,0.7938,-19.56,28.46,801181.0,4.0
150.44187554,2.55907775,0.7919,-19.81,28.72,830640.0,4.0
150.47497352,2.56790636,0.7941,-20.55,29.27,837387.0,4.0
150.52095679,2.56336416,0.7919,-22.7,29.99,834839.0,4.0
150.52300888,2.5650526,0.7932,-20.96,29.3,834792.0,4.0
150.42055786,2.57932575,0.793,-19.62,28.69,843551.0,4.0
150.45298334,2.58939047,0.7942,-20.33,28.94,850691.0,4.0
150.45622816,2.6393184,0.7924,-22.33,30.15,884191.0,4.0
150.51456312,2.56924606,0.792,-19.88,29.06,836980.0,4.0
150.46570052,2.54674811,0.7949,-19.9,28.8,821879.0,4.0
150.50833034,2.56698007,0.7952,-21.61,29.66,836405.0,4.0
150.4929343,2.58378648,0.795,-19.69,28.88,846641.0,4.0
150.51142904,2.57724131,0.7957,-22.04,29.73,843565.0,4.0
150.51491926,2.62022502,0.7954,-20.43,28.78,870048.0,4.0
150.45344608,2.57554259,0.799,-20.14,28.92,841056.0,4.0
150.45403115,2.61113775,0.799,-20.65,29.06,864531.0,4.0
150.44038542,2.55602928,0.8002,-20.59,29.07,828212.0,4.0
150.47772996,2.56196926,0.8003,-21.03,29.19,832411.0,4.0
150.47972265,2.5659982,0.7998,-21.53,29.42,835406.0,4.0
150.48628068,2.58995837,0.8007,-21.37,29.43,851024.0,4.0
150.45631191,2.57139658,0.8021,-20.99,29.24,838920.0,4.0
150.44690341,2.56802101,0.8056,-19.89,28.64,836216.0,4.0
150.41990334,2.61251182,0.806,-21.36,29.34,865588.0,4.0
150.42001422,2.57462223,0.8051,-19.51,28.37,840514.0,4.0
150.43485151,2.64632258,0.8046,-21.34,29.44,888036.0,4.0
150.42648253,2.56562961,0.8066,-19.61,28.4,835194.0,4.0
150.4593432,2.5393713,0.8065,-21.12,29.47,817736.0,4.0
150.47341069,2.52724103,0.807,-21.02,29.07,809732.0,4.0
150.4789936,2.56802647,0.8074,-22.83,29.74,838958.0,4.0
150.42261126,2.58993367,0.8082,-21.88,29.46,851323.0,4.0
150.44096989,2.59022125,0.8078,-21.82,29.75,851610.0,4.0
150.42990396,2.54024166,0.8092,-21.18,29.79,818901.0,4.0
150.45142002,2.55179547,0.81,-20.72,28.85,825242.0,4.0
150.44026049,2.58778089,0.8091,-20.76,29.73,849548.0,4.0
150.47518265,2.57696976,0.8098,-19.68,28.55,842122.0,4.0
150.4850181,2.58937679,0.8101,-19.78,28.72,850130.0,4.0
150.49393015,2.58489546,0.8107,-19.96,28.87,847465.0,4.0
150.46734126,2.55156423,0.8114,-21.74,29.45,827218.0,4.0
150.40901295,2.61441927,0.8112,-21.63,29.45,867067.0,4.0
150.43956312,2.58810171,0.8133,-20.82,29.24,849787.0,4.0
150.18750017,1.71325407,0.9039,-19.83,28.61,281586.0,5.0
150.2224434,1.76408347,0.9012,-20.7,28.94,313425.0,5.0
150.20182148,1.79035892,0.9029,-19.74,28.49,329892.0,5.0
150.23962819,1.76569533,0.9037,-21.88,30.05,314711.0,5.0
150.27047592,1.81788543,0.9021,-20.34,29.44,347573.0,5.0
150.28005227,1.78004072,0.9027,-21.09,29.82,323334.0,5.0
150.29184769,1.79848537,0.9014,-20.16,28.73,335461.0,5.0
150.24697338,1.75592501,0.9042,-22.22,29.69,309019.0,5.0
150.22808226,1.76563545,0.9047,-19.52,28.71,314083.0,5.0
150.29673753,1.74694712,0.9087,-19.82,28.54,302250.0,5.0
150.18017986,1.80535192,0.9092,-20.82,29.1,340892.0,5.0
150.19211926,1.71841049,0.91,-20.89,29.02,285199.0,5.0
150.23317315,1.76404074,0.9104,-21.45,29.37,313556.0,5.0
150.25757736,1.7527924,0.912,-20.82,29.31,306396.0,5.0
150.26979208,1.70912361,0.91,-21.76,29.32,279369.0,5.0
150.25491837,1.81716524,0.9121,-22.13,29.97,347571.0,5.0
150.26540239,1.80662829,0.9104,-20.8,29.52,340614.0,5.0
150.19027426,1.73823378,0.9143,-21.43,29.37,298050.0,5.0
150.21801071,1.75841099,0.9145,-21.33,29.33,310127.0,5.0
150.23332247,1.76011342,0.9136,-22.77,30.23,311817.0,5.0
150.19383849,1.82099769,0.9133,-23.18,29.88,351753.0,5.0
150.24142726,1.7726313,0.9139,-19.67,28.75,318290.0,5.0
150.26734141,1.82167171,0.9146,-21.1,29.27,350403.0,5.0
150.17773552,1.75474123,0.9167,-21.97,29.56,308329.0,5.0
150.27933743,1.70547852,0.9162,-20.93,29.31,276896.0,5.0
150.2195083,1.79427496,0.9173,-19.89,28.62,332609.0,5.0
150.27237752,1.76567078,0.9175,-19.64,28.45,313827.0,5.0
150.27258145,1.79199862,0.9153,-21.32,29.16,331314.0,5.0
150.24583877,1.76340096,0.92,-21.4,29.31,312891.0,5.0
150.26275258,1.73251438,0.9191,-22.41,29.97,294958.0,5.0
150.24374766,1.83435396,0.9182,-19.66,28.76,358032.0,5.0
150.23003441,1.75013259,0.923,-20.26,28.69,304316.0,5.0
150.23911785,1.74169113,0.923,-20.93,29.39,299670.0,5.0
150.2508862,1.71020735,0.923,-21.28,29.55,280621.0,5.0
150.26252239,1.73085484,0.9218,-21.23,29.49,293473.0,5.0
150.24254524,1.77425974,0.9219,-21.69,29.29,319830.0,5.0
150.24300322,1.76475709,0.921,-22.62,29.66,313376.0,5.0
150.25739556,1.76918911,0.9226,-22.05,29.45,317415.0,5.0
150.2446224,1.76335996,0.9237,-21.96,29.89,314133.0,5.0
150.25521411,1.7145373,0.9237,-22.25,29.53,283550.0,5.0
150.20610834,1.7496599,0.9259,-20.07,28.9,304327.0,5.0
150.18715432,2.04406361,0.82,-20.25,28.96,490534.0,6.0
150.14814744,2.0626181,0.8204,-20.5,29.65,502157.0,6.0
150.21202943,2.03635869,0.8207,-19.71,28.63,484065.0,6.0
150.27293121,2.03852054,0.8211,-21.41,29.48,485802.0,6.0
150.23398115,2.12602735,0.8211,-20.95,29.37,542210.0,6.0
150.15258792,2.03685793,0.8226,-21.05,29.32,485012.0,6.0
150.2079943,2.03801234,0.8233,-19.76,28.71,485363.0,6.0
150.20994297,2.07743362,0.8232,-21.05,29.13,512287.0,6.0
150.23805717,2.06224898,0.8237,-20.7,28.89,501299.0,6.0
150.27431641,2.09362,0.8227,-19.64,28.82,521099.0,6.0
150.15094065,2.06768154,0.8247,-21.49,29.89,505969.0,6.0
150.19635266,2.13073688,0.826,-22.63,29.96,547318.0,6.0
150.23311885,2.00631266,0.824,-19.71,28.66,465690.0,6.0
150.23834722,2.01298271,0.8247,-20.38,28.95,470790.0,6.0
150.22328349,2.05923435,0.8252,-20.91,28.96,499513.0,6.0
150.21184643,2.1237784,0.8271,-20.27,28.81,540909.0,6.0
150.22781131,2.06430827,0.8274,-21.02,29.16,502732.0,6.0
150.16239392,2.0373981,0.831,-19.56,28.57,484930.0,6.0
150.17888605,2.04116563,0.831,-22.48,29.6,489040.0,6.0
150.19457972,2.05124854,0.8302,-21.94,29.68,495479.0,6.0
150.19424127,2.05337046,0.83,-20.17,29.16,494952.0,6.0
150.20689818,2.05809541,0.8312,-20.82,29.91,499451.0,6.0
150.20540747,2.06335664,0.8309,-20.67,28.93,502513.0,6.0
150.25630504,2.05327066,0.8293,-21.49,29.34,496323.0,6.0
150.21844026,2.05774908,0.83,-23.79,30.12,498357.0,6.0
150.23355961,2.05937567,0.83,-22.45,29.6,501139.0,6.0
150.21418709,2.06649509,0.8294,-22.17,29.48,505531.0,6.0
150.18742348,2.04574931,0.8338,-21.36,29.14,491098.0,6.0
150.19946111,2.07525777,0.8323,-21.35,29.25,510492.0,6.0
150.19510183,2.08721308,0.834,-20.35,29.06,517979.0,6.0
150.24735086,2.02915815,0.8318,-22.06,29.44,480870.0,6.0
150.22711549,2.02155163,0.8363,-19.72,28.79,475293.0,6.0
150.28811425,2.06034679,0.8362,-20.52,28.78,500494.0,6.0
150.16199714,2.0699128,0.8386,-19.77,28.88,506149.0,6.0
150.25879129,2.0187275,0.8373,-21.46,29.19,475289.0,6.0
150.21477955,2.05559288,0.8389,-20.49,28.8,497621.0,6.0
150.24042017,2.05678573,0.838,-21.24,29.4,497845.0,6.0
150.20479332,2.09143664,0.8417,-19.65,28.49,520086.0,6.0
150.20817965,2.10165293,0.8405,-20.79,28.99,527384.0,6.0
150.20683601,2.13187585,0.8403,-21.83,29.47,546932.0,6.0
150.25820244,2.07861998,0.8412,-22.42,29.56,513262.0,6.0
150.24376083,2.0913781,0.8418,-19.53,28.5,519716.0,6.0
150.56765598,2.44909147,1.1301,-20.19,29.02,757754.0,7.0
150.56065838,2.49516257,1.1285,-20.25,28.92,788015.0,7.0
150.54992842,2.49774797,1.1287,-19.83,28.67,788939.0,7.0
150.5420576,2.50364907,1.1304,-20.49,29.0,792943.0,7.0
150.61273672,2.46241716,1.1313,-21.31,29.79,766417.0,7.0
150.63083499,2.49702263,1.1293,-19.66,28.51,788282.0,7.0
150.52453549,2.50588443,1.1287,-19.52,28.32,793966.0,7.0
150.55471883,2.53001057,1.1293,-20.43,28.79,810440.0,7.0
150.57192654,2.50931671,1.13,-20.61,29.11,796615.0,7.0
150.60982798,2.52450534,1.1307,-21.11,29.53,807341.0,7.0
150.5458102,2.43685575,1.134,-20.58,29.66,749585.0,7.0
150.50142734,2.48113932,1.1324,-20.49,29.12,778302.0,7.0
150.57926132,2.44843216,1.1325,-20.16,29.37,757025.0,7.0
150.5706143,2.45968143,1.1342,-19.89,28.72,764486.0,7.0
150.63305601,2.5020747,1.1343,-19.72,28.64,791625.0,7.0
150.5214582,2.52070129,1.1324,-21.31,29.61,805350.0,7.0
150.52581049,2.52195279,1.1344,-22.11,29.84,806061.0,7.0
150.55748746,2.52998004,1.1321,-20.43,29.0,810411.0,7.0
150.52317244,2.53112748,1.1338,-20.18,28.99,811300.0,7.0
150.55047584,2.55829533,1.1317,-19.68,28.74,829233.0,7.0
150.56384147,2.51149193,1.1346,-21.38,29.25,798808.0,7.0
150.59053472,2.51274961,1.1322,-21.38,29.73,799771.0,7.0
150.56712904,2.56063527,1.1317,-19.93,28.66,831181.0,7.0
150.56678733,2.42930718,1.1361,-21.19,29.09,745417.0,7.0
150.56263864,2.46384801,1.1362,-19.88,29.02,767304.0,7.0
150.56896535,2.48833764,1.137,-23.1,29.84,784418.0,7.0
150.56202689,2.48974013,1.137,-20.21,28.9,783845.0,7.0
150.55926683,2.49091391,1.1357,-19.63,28.79,784559.0,7.0
150.51918686,2.50416949,1.1374,-19.81,28.8,792919.0,7.0
150.57638563,2.42650769,1.135,-20.64,29.41,743009.0,7.0
150.57142607,2.43227379,1.1367,-20.94,29.27,746984.0,7.0
150.5737371,2.48067233,1.1376,-20.42,29.21,778199.0,7.0
150.61496304,2.48635279,1.1372,-20.97,29.22,781954.0,7.0
150.50901547,2.51196904,1.1363,-19.54,28.71,797828.0,7.0
150.51569646,2.52299439,1.1351,-20.01,28.92,805710.0,7.0
150.5331832,2.55271025,1.1358,-20.61,28.99,825876.0,7.0
150.59721332,2.51186592,1.1359,-19.69,28.84,797787.0,7.0
150.59805127,2.55787668,1.1356,-21.38,29.56,829363.0,7.0
150.56917409,2.44643145,1.1399,-23.35,29.95,757823.0,7.0
150.5971089,2.52686771,1.1397,-22.05,29.43,808594.0,7.0
150.55932323,2.54943102,1.1402,-21.25,29.56,824334.0,7.0
150.56589042,2.49644973,1.1427,-23.89,30.17,790959.0,7.0
150.57201059,2.43765347,1.1432,-20.44,29.07,750147.0,7.0
150.58102584,2.47749836,1.1426,-21.06,29.34,776363.0,7.0
150.60296376,2.49754244,1.1413,-21.91,29.39,789512.0,7.0
150.53754729,2.50459734,1.1427,-20.65,28.87,793376.0,7.0
150.5470179,2.53890308,1.1431,-21.3,29.85,816787.0,7.0
150.53002557,2.55474943,1.1419,-20.42,29.48,826731.0,7.0
150.54977813,2.56550781,1.1415,-21.15,29.49,834515.0,7.0
150.56455281,2.52468614,1.1418,-21.75,29.61,808087.0,7.0
150.60934045,2.53581206,1.1442,-20.27,29.02,814401.0,7.0
